,Ob,Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Height,Weight,Positions Average,Exponential Term,Quadratic Term,Top 20 Clubs,Average Club Wages
4880,17626,25,62,66,1507,1.0,3.0,2.0,69.0,148.0,56.5,14.551915228366852,3844,0.0,0.0
4881,17627,36,57,57,1117,1.0,2.0,1.0,74.0,185.0,0.0,4.76837158203125,3249,0.0,0.0
4882,17628,21,66,80,1757,1.0,4.0,3.0,71.0,157.0,64.1923076923077,35.52713678800501,4356,0.0,9373.0
4883,17629,24,61,63,1463,1.0,3.0,2.0,74.0,174.0,50.88461538461539,11.641532182693481,3721,0.0,0.0
4884,17630,25,70,73,1779,1.0,4.0,3.0,72.0,174.0,63.38461538461539,86.73617379884035,4900,0.0,0.0
4885,17631,26,78,83,1748,1.0,2.0,2.0,73.0,170.0,67.42307692307692,516.9878828456423,6084,0.0,70255.0
4886,17632,26,70,72,1705,1.0,4.0,3.0,71.0,183.0,61.11538461538461,86.73617379884035,4900,0.0,0.0
4887,17633,19,61,78,1565,1.0,3.0,3.0,69.0,146.0,55.07692307692308,11.641532182693481,3721,0.0,5688.0
4888,17634,23,71,79,1818,1.0,2.0,3.0,70.0,159.0,66.53846153846153,108.42021724855044,5041,0.0,10624.0
4889,17635,30,77,77,1824,1.0,3.0,2.0,72.0,185.0,66.15384615384616,413.59030627651384,5929,0.0,0.0
4890,17636,20,54,64,1350,1.0,2.0,2.0,75.0,179.0,50.03846153846154,2.44140625,2916,0.0,0.0
4891,17637,35,70,70,1858,1.0,4.0,3.0,71.0,165.0,66.57692307692308,86.73617379884035,4900,0.0,0.0
4892,17638,21,60,69,1511,1.0,3.0,3.0,74.0,170.0,54.84615384615385,9.313225746154785,3600,0.0,0.0
4893,17639,17,51,68,1248,1.0,3.0,2.0,70.0,154.0,42.26923076923077,1.25,2601,0.0,0.0
4894,17640,19,56,66,846,1.0,3.0,1.0,75.0,176.0,0.0,3.814697265625,3136,0.0,0.0
4895,17641,26,76,79,1600,2.0,4.0,2.0,75.0,170.0,59.88461538461539,330.8722450212111,5776,134.0,0.0
4896,17642,24,65,70,1522,1.0,3.0,3.0,74.0,168.0,54.76923076923077,28.421709430404007,4225,0.0,0.0
4897,17643,24,69,77,1111,1.0,2.0,1.0,75.0,174.0,0.0,69.38893903907228,4761,0.0,5322.0
4898,17644,29,78,78,1810,2.0,3.0,3.0,77.0,201.0,65.38461538461539,516.9878828456423,6084,0.0,0.0
4899,17645,26,62,63,1497,,,,0.0,0.0,0.0,14.551915228366852,3844,0.0,0.0
4900,17646,19,57,73,1453,1.0,3.0,2.0,67.0,150.0,51.80769230769231,4.76837158203125,3249,0.0,0.0
4901,17647,34,70,70,1823,1.0,3.0,2.0,70.0,170.0,64.61538461538461,86.73617379884035,4900,0.0,0.0
4902,17648,22,68,73,1816,1.0,2.0,3.0,67.0,143.0,61.34615384615385,55.51115123125783,4624,0.0,0.0
4903,17649,26,69,69,1681,1.0,4.0,4.0,66.0,141.0,58.96153846153846,69.38893903907228,4761,0.0,0.0
4904,17650,26,63,64,1454,1.0,3.0,2.0,72.0,185.0,53.23076923076923,18.189894035458565,3969,0.0,0.0
4905,17651,30,60,60,1678,1.0,3.0,2.0,71.0,168.0,59.88461538461539,9.313225746154785,3600,0.0,0.0
4906,17652,24,60,64,1493,1.0,3.0,2.0,68.0,152.0,53.26923076923077,9.313225746154785,3600,0.0,2571.0
4907,17653,23,71,74,1944,1.0,3.0,3.0,72.0,168.0,67.26923076923077,108.42021724855044,5041,0.0,0.0
4908,17654,23,62,70,1608,1.0,3.0,2.0,74.0,154.0,61.23076923076923,14.551915228366852,3844,0.0,0.0
4909,17655,18,69,85,1691,1.0,3.0,3.0,73.0,146.0,59.03846153846154,69.38893903907228,4761,292.0,0.0
4910,17656,29,66,66,1790,1.0,3.0,3.0,73.0,176.0,65.53846153846153,35.52713678800501,4356,0.0,0.0
4911,17657,27,62,63,1694,1.0,3.0,2.0,75.0,187.0,62.30769230769231,14.551915228366852,3844,0.0,0.0
4912,17658,26,73,75,1895,1.0,3.0,3.0,72.0,154.0,71.0,169.40658945086008,5329,0.0,0.0
4913,17659,26,63,64,1739,1.0,3.0,3.0,71.0,179.0,64.07692307692308,18.189894035458565,3969,0.0,0.0
4914,17660,23,58,65,1622,1.0,4.0,3.0,70.0,148.0,55.92307692307692,5.9604644775390625,3364,0.0,0.0
4915,17661,24,69,75,1748,1.0,4.0,3.0,66.0,141.0,60.15384615384615,69.38893903907228,4761,0.0,0.0
4916,17662,32,73,73,1583,1.0,3.0,2.0,73.0,176.0,59.11538461538461,169.40658945086008,5329,0.0,0.0
4917,17663,22,58,69,1437,1.0,3.0,3.0,68.0,154.0,48.5,5.9604644775390625,3364,0.0,0.0
4918,17664,18,49,70,1193,1.0,3.0,2.0,73.0,174.0,40.76923076923077,0.8,2401,0.0,0.0
4919,17665,24,73,76,1811,1.0,3.0,4.0,71.0,139.0,65.92307692307692,169.40658945086008,5329,0.0,0.0
4920,17666,29,67,67,1883,1.0,3.0,3.0,69.0,146.0,65.73076923076923,44.40892098500626,4489,0.0,5117.0
4921,17667,18,56,74,1260,1.0,3.0,2.0,72.0,148.0,46.92307692307692,3.814697265625,3136,0.0,0.0
4922,17668,26,68,69,1764,1.0,3.0,3.0,70.0,174.0,64.84615384615384,55.51115123125783,4624,0.0,0.0
4923,17669,29,60,60,1609,1.0,4.0,2.0,72.0,163.0,60.19230769230769,9.313225746154785,3600,0.0,4185.0
4924,17670,27,66,66,1754,1.0,3.0,3.0,66.0,134.0,59.80769230769231,35.52713678800501,4356,0.0,0.0
4925,17671,33,71,71,1053,1.0,2.0,1.0,75.0,192.0,0.0,108.42021724855044,5041,0.0,0.0
4926,17672,21,64,70,1050,1.0,2.0,1.0,73.0,172.0,0.0,22.737367544323206,4096,0.0,10565.0
4927,17673,29,65,65,1126,1.0,1.0,1.0,74.0,196.0,0.0,28.421709430404007,4225,0.0,0.0
4928,17674,31,73,73,1792,3.0,4.0,3.0,72.0,170.0,65.26923076923077,169.40658945086008,5329,0.0,0.0
4929,17675,21,60,71,1614,1.0,4.0,2.0,72.0,168.0,56.15384615384615,9.313225746154785,3600,0.0,0.0
4930,17676,24,62,65,1391,1.0,2.0,2.0,75.0,194.0,49.11538461538461,14.551915228366852,3844,0.0,0.0
4931,17677,34,72,72,1731,1.0,3.0,2.0,74.0,176.0,63.46153846153846,135.52527156068805,5184,0.0,0.0
4932,17678,27,64,64,1766,1.0,2.0,3.0,71.0,159.0,64.1923076923077,22.737367544323206,4096,0.0,0.0
4933,17679,23,60,67,1335,1.0,2.0,2.0,75.0,176.0,47.23076923076923,9.313225746154785,3600,0.0,0.0
4934,17680,27,65,65,1658,1.0,3.0,3.0,69.0,148.0,60.88461538461539,28.421709430404007,4225,0.0,0.0
4935,17681,19,53,66,1425,1.0,3.0,2.0,73.0,146.0,52.23076923076923,1.953125,2809,0.0,0.0
4936,17682,28,67,67,1750,1.0,3.0,3.0,68.0,141.0,61.15384615384615,44.40892098500626,4489,0.0,0.0
4937,17683,30,65,65,1622,1.0,3.0,2.0,73.0,174.0,55.80769230769231,28.421709430404007,4225,0.0,0.0
4938,17684,27,79,80,2016,2.0,2.0,3.0,69.0,148.0,75.15384615384616,646.2348535570528,6241,281.0,0.0
4939,17685,35,68,68,1712,2.0,3.0,3.0,70.0,159.0,59.92307692307692,55.51115123125783,4624,0.0,0.0
4940,17686,26,67,69,1376,1.0,3.0,2.0,74.0,194.0,52.46153846153846,44.40892098500626,4489,0.0,0.0
4941,17687,29,66,66,1787,1.0,3.0,2.0,71.0,165.0,62.84615384615385,35.52713678800501,4356,0.0,12469.0
4942,17688,34,63,63,1644,1.0,3.0,2.0,69.0,168.0,59.65384615384615,18.189894035458565,3969,0.0,0.0
4943,17689,31,66,66,1700,1.0,3.0,2.0,74.0,172.0,61.80769230769231,35.52713678800501,4356,0.0,0.0
4944,17690,25,62,67,1263,1.0,3.0,2.0,76.0,181.0,47.42307692307692,14.551915228366852,3844,0.0,0.0
4945,17691,24,59,63,1537,1.0,2.0,2.0,71.0,176.0,53.53846153846154,7.450580596923828,3481,0.0,0.0
4946,17692,19,59,72,1381,1.0,3.0,2.0,75.0,187.0,49.23076923076923,7.450580596923828,3481,0.0,0.0
4947,17693,28,70,70,1886,1.0,4.0,3.0,74.0,165.0,65.26923076923077,86.73617379884035,4900,0.0,0.0
4948,17694,20,64,74,1576,1.0,3.0,2.0,73.0,161.0,56.65384615384615,22.737367544323206,4096,0.0,0.0
4949,17695,28,72,72,1832,1.0,5.0,3.0,68.0,139.0,66.1923076923077,135.52527156068805,5184,0.0,0.0
4950,17696,24,61,63,1734,1.0,2.0,2.0,69.0,141.0,60.69230769230769,11.641532182693481,3721,0.0,0.0
4951,17697,30,62,62,1278,1.0,3.0,2.0,73.0,179.0,44.42307692307692,14.551915228366852,3844,0.0,0.0
4952,17698,29,85,85,2172,4.0,3.0,4.0,67.0,163.0,76.5,2465.190328815662,7225,321.0,0.0
4953,17699,32,68,68,1195,1.0,1.0,1.0,74.0,172.0,0.0,55.51115123125783,4624,0.0,0.0
4954,17700,31,70,70,1832,2.0,4.0,3.0,71.0,163.0,66.15384615384616,86.73617379884035,4900,0.0,0.0
4955,17701,28,68,68,1603,1.0,5.0,3.0,67.0,152.0,60.65384615384615,55.51115123125783,4624,0.0,6914.0
4956,17702,25,65,68,1658,1.0,4.0,4.0,68.0,139.0,55.92307692307692,28.421709430404007,4225,0.0,0.0
4957,17703,30,67,67,1749,1.0,3.0,3.0,69.0,161.0,64.61538461538461,44.40892098500626,4489,0.0,6489.0
4958,17704,27,79,80,1951,2.0,4.0,3.0,72.0,172.0,67.61538461538461,646.2348535570528,6241,128.0,0.0
4959,17705,33,65,65,1744,1.0,2.0,3.0,69.0,170.0,60.84615384615385,28.421709430404007,4225,0.0,3780.0
4960,17706,26,84,86,1985,3.0,4.0,3.0,74.0,183.0,77.07692307692308,1972.1522630525294,7056,0.0,32632.0
4961,17707,18,72,82,1551,1.0,3.0,2.0,70.0,170.0,55.0,135.52527156068805,5184,0.0,0.0
4962,17708,17,55,69,1025,1.0,3.0,1.0,73.0,172.0,0.0,3.0517578125,3025,0.0,0.0
4963,17709,20,56,69,907,1.0,2.0,1.0,74.0,190.0,0.0,3.814697265625,3136,0.0,5688.0
4964,17710,23,62,65,1575,1.0,3.0,3.0,67.0,143.0,55.46153846153846,14.551915228366852,3844,0.0,0.0
4965,17711,23,66,72,1708,1.0,3.0,2.0,73.0,183.0,61.80769230769231,35.52713678800501,4356,0.0,0.0
4966,17712,29,67,67,1788,1.0,3.0,3.0,67.0,152.0,65.46153846153847,44.40892098500626,4489,0.0,0.0
4967,17713,37,58,58,1011,1.0,3.0,1.0,75.0,190.0,0.0,5.9604644775390625,3364,0.0,0.0
4968,17714,27,78,78,1928,2.0,4.0,4.0,71.0,172.0,68.46153846153847,516.9878828456423,6084,0.0,0.0
4969,17715,21,66,73,1711,1.0,3.0,4.0,73.0,159.0,64.53846153846153,35.52713678800501,4356,0.0,0.0
4970,17716,29,64,64,1422,1.0,3.0,2.0,73.0,181.0,51.26923076923077,22.737367544323206,4096,0.0,0.0
4971,17717,24,62,65,1555,1.0,3.0,4.0,72.0,176.0,55.88461538461539,14.551915228366852,3844,0.0,0.0
4972,17718,21,59,65,1422,1.0,2.0,2.0,74.0,163.0,49.92307692307692,7.450580596923828,3481,0.0,0.0
4973,17719,22,67,74,1797,1.0,3.0,3.0,68.0,148.0,65.8076923076923,44.40892098500626,4489,0.0,5322.0
4974,17720,21,64,74,1537,1.0,3.0,3.0,73.0,172.0,53.11538461538461,22.737367544323206,4096,0.0,0.0
4975,17721,22,75,80,1852,1.0,3.0,3.0,69.0,172.0,70.57692307692308,264.6977960169689,5625,0.0,32632.0
4976,17722,31,63,63,1815,1.0,3.0,2.0,69.0,159.0,64.61538461538461,18.189894035458565,3969,0.0,0.0
4977,17723,32,77,77,1979,2.0,4.0,2.0,74.0,179.0,73.42307692307692,413.59030627651384,5929,0.0,30072.0
4978,17724,27,68,70,1406,1.0,3.0,2.0,77.0,194.0,51.96153846153846,55.51115123125783,4624,0.0,0.0
4979,17725,30,59,59,1675,1.0,3.0,2.0,66.0,165.0,58.76923076923077,7.450580596923828,3481,0.0,0.0
4980,17726,22,70,78,1609,1.0,3.0,3.0,69.0,132.0,59.03846153846154,86.73617379884035,4900,0.0,68591.0
4981,17727,22,62,69,1698,1.0,3.0,2.0,71.0,159.0,62.07692307692308,14.551915228366852,3844,114.0,0.0
4982,17728,20,69,81,1597,1.0,4.0,3.0,76.0,194.0,61.23076923076923,69.38893903907228,4761,0.0,10228.0
4983,17729,19,64,81,1496,1.0,3.0,3.0,68.0,154.0,54.15384615384615,22.737367544323206,4096,0.0,12818.0
4984,17730,32,63,63,1687,1.0,4.0,2.0,69.0,165.0,60.69230769230769,18.189894035458565,3969,0.0,2571.0
4985,17731,27,71,73,1374,1.0,3.0,2.0,74.0,190.0,49.84615384615385,108.42021724855044,5041,0.0,0.0
4986,17732,27,58,59,1073,1.0,2.0,1.0,73.0,181.0,0.0,5.9604644775390625,3364,0.0,0.0
4987,17733,32,79,79,1727,2.0,2.0,2.0,72.0,181.0,63.03846153846154,646.2348535570528,6241,0.0,6975.0
4988,17734,27,70,72,954,1.0,2.0,1.0,75.0,179.0,0.0,86.73617379884035,4900,0.0,0.0
4989,17735,18,60,82,1074,1.0,2.0,1.0,78.0,176.0,0.0,9.313225746154785,3600,0.0,0.0
4990,17736,29,76,76,2059,2.0,4.0,3.0,68.0,154.0,73.23076923076923,330.8722450212111,5776,0.0,0.0
4991,17737,30,64,64,1738,1.0,4.0,2.0,71.0,181.0,63.73076923076923,22.737367544323206,4096,0.0,0.0
4992,17738,33,70,70,1480,1.0,3.0,2.0,71.0,176.0,52.46153846153846,86.73617379884035,4900,0.0,0.0
4993,17739,21,64,72,1695,1.0,3.0,2.0,74.0,183.0,60.19230769230769,22.737367544323206,4096,0.0,0.0
4994,17740,23,61,66,1420,1.0,3.0,2.0,72.0,165.0,50.42307692307692,11.641532182693481,3721,0.0,0.0
4995,17741,20,61,73,1595,1.0,3.0,2.0,71.0,159.0,54.88461538461539,11.641532182693481,3721,0.0,0.0
4996,17742,20,54,71,1291,1.0,2.0,2.0,71.0,132.0,46.61538461538461,2.44140625,2916,0.0,0.0
4997,17743,34,67,67,1056,1.0,3.0,1.0,75.0,196.0,0.0,44.40892098500626,4489,0.0,0.0
4998,17744,30,72,72,1886,2.0,3.0,3.0,69.0,150.0,65.23076923076923,135.52527156068805,5184,0.0,0.0
4999,17745,18,61,75,1450,1.0,3.0,3.0,69.0,154.0,52.38461538461539,11.641532182693481,3721,0.0,15854.0
5000,17746,17,57,74,845,1.0,2.0,1.0,76.0,172.0,0.0,4.76837158203125,3249,0.0,15854.0
5001,17747,21,66,71,1679,1.0,4.0,3.0,70.0,165.0,65.1923076923077,35.52713678800501,4356,0.0,0.0
5002,17748,26,75,75,1879,1.0,3.0,4.0,70.0,157.0,64.46153846153847,264.6977960169689,5625,0.0,0.0
5003,17749,25,67,72,1531,1.0,3.0,2.0,73.0,170.0,54.42307692307692,44.40892098500626,4489,0.0,0.0
5004,17750,18,55,65,1499,1.0,3.0,2.0,69.0,165.0,54.03846153846154,3.0517578125,3025,0.0,0.0
5005,17751,24,57,64,937,1.0,2.0,1.0,71.0,165.0,0.0,4.76837158203125,3249,0.0,0.0
5006,17752,27,69,71,1386,1.0,3.0,2.0,76.0,207.0,52.69230769230769,69.38893903907228,4761,0.0,0.0
5007,17753,35,69,69,1575,2.0,2.0,2.0,77.0,203.0,56.19230769230769,69.38893903907228,4761,0.0,0.0
5008,17754,32,84,84,1765,3.0,3.0,2.0,75.0,181.0,68.15384615384616,1972.1522630525294,7056,0.0,71381.0
5009,17755,25,60,65,1490,1.0,3.0,2.0,73.0,170.0,55.92307692307692,9.313225746154785,3600,0.0,0.0
5010,17756,27,80,80,1923,2.0,3.0,2.0,73.0,183.0,67.42307692307692,807.7935669463161,6400,0.0,0.0
5011,17757,34,73,73,1938,1.0,4.0,3.0,66.0,159.0,69.46153846153847,169.40658945086008,5329,0.0,0.0
5012,17758,23,55,61,1020,1.0,3.0,1.0,71.0,165.0,0.0,3.0517578125,3025,0.0,0.0
5013,17759,28,71,71,1931,1.0,3.0,3.0,72.0,148.0,69.53846153846153,108.42021724855044,5041,0.0,0.0
5014,17760,27,71,71,1747,1.0,4.0,3.0,69.0,159.0,62.69230769230769,108.42021724855044,5041,0.0,0.0
5015,17761,35,59,59,841,1.0,2.0,1.0,71.0,168.0,0.0,7.450580596923828,3481,0.0,7305.0
5016,17762,26,56,59,909,1.0,1.0,1.0,72.0,165.0,0.0,3.814697265625,3136,0.0,0.0
5017,17763,37,69,69,1142,1.0,3.0,1.0,76.0,196.0,0.0,69.38893903907228,4761,0.0,0.0
5018,17764,27,64,64,1709,1.0,4.0,3.0,67.0,159.0,58.07692307692308,22.737367544323206,4096,0.0,0.0
5019,17765,31,64,64,1710,1.0,3.0,2.0,71.0,174.0,60.34615384615385,22.737367544323206,4096,0.0,0.0
5020,17766,25,78,79,1883,2.0,3.0,4.0,71.0,159.0,68.5,516.9878828456423,6084,0.0,30477.0
5021,17767,30,69,69,1939,1.0,3.0,3.0,69.0,143.0,68.11538461538461,69.38893903907228,4761,0.0,14685.0
5022,17768,30,72,72,1620,1.0,3.0,2.0,75.0,170.0,58.0,135.52527156068805,5184,0.0,0.0
5023,17769,25,82,85,1853,1.0,3.0,2.0,76.0,220.0,70.88461538461539,1262.177448353619,6724,0.0,68591.0
5024,17770,24,65,68,1745,1.0,3.0,2.0,70.0,174.0,61.46153846153846,28.421709430404007,4225,0.0,0.0
5025,17771,24,74,78,1859,1.0,3.0,3.0,70.0,157.0,65.6923076923077,211.75823681357508,5476,0.0,0.0
5026,17772,31,76,76,1914,2.0,4.0,3.0,74.0,176.0,72.03846153846153,330.8722450212111,5776,0.0,8892.0
5027,17773,24,55,62,1135,1.0,2.0,1.0,72.0,174.0,0.0,3.0517578125,3025,0.0,6821.0
5028,17774,24,69,74,1164,1.0,3.0,1.0,74.0,198.0,0.0,69.38893903907228,4761,0.0,0.0
5029,17775,19,52,68,795,1.0,2.0,1.0,75.0,194.0,0.0,1.5625,2704,0.0,3135.0
5030,17776,28,75,75,1749,1.0,2.0,2.0,74.0,174.0,66.76923076923077,264.6977960169689,5625,0.0,0.0
5031,17777,30,64,64,1768,1.0,3.0,2.0,70.0,159.0,62.65384615384615,22.737367544323206,4096,0.0,0.0
5032,17778,25,73,75,1932,2.0,4.0,3.0,69.0,150.0,69.5,169.40658945086008,5329,0.0,0.0
5033,17779,20,59,69,1470,1.0,2.0,2.0,70.0,143.0,52.42307692307692,7.450580596923828,3481,0.0,0.0
5034,17780,24,77,82,2067,2.0,4.0,4.0,70.0,157.0,77.34615384615384,413.59030627651384,5929,0.0,56145.0
5035,17781,28,69,69,1872,1.0,2.0,3.0,70.0,154.0,67.42307692307692,69.38893903907228,4761,0.0,0.0
5036,17782,18,54,64,1316,1.0,3.0,2.0,73.0,165.0,45.80769230769231,2.44140625,2916,0.0,0.0
5037,17783,30,73,73,1611,1.0,4.0,2.0,73.0,176.0,57.80769230769231,169.40658945086008,5329,0.0,0.0
5038,17784,25,70,73,1776,1.0,3.0,3.0,70.0,143.0,65.6923076923077,86.73617379884035,4900,0.0,0.0
5039,17785,29,65,65,1680,1.0,4.0,3.0,68.0,154.0,60.26923076923077,28.421709430404007,4225,0.0,0.0
5040,17786,26,63,68,1063,1.0,2.0,1.0,76.0,198.0,0.0,18.189894035458565,3969,0.0,0.0
5041,17787,22,62,74,1027,1.0,3.0,1.0,74.0,183.0,0.0,14.551915228366852,3844,0.0,883.0
5042,17788,19,59,76,969,1.0,3.0,1.0,75.0,165.0,0.0,7.450580596923828,3481,281.0,0.0
5043,17789,25,69,70,1816,1.0,3.0,3.0,71.0,168.0,64.07692307692308,69.38893903907228,4761,0.0,0.0
5044,17790,20,60,75,1543,1.0,3.0,2.0,70.0,154.0,53.80769230769231,9.313225746154785,3600,0.0,0.0
5045,17791,23,71,79,1165,1.0,3.0,1.0,74.0,176.0,0.0,108.42021724855044,5041,0.0,6975.0
5046,17792,21,61,71,1332,1.0,2.0,2.0,72.0,183.0,46.19230769230769,11.641532182693481,3721,0.0,50343.0
5047,17793,22,56,65,1516,1.0,2.0,2.0,73.0,163.0,54.11538461538461,3.814697265625,3136,0.0,0.0
5048,17794,23,57,64,1459,1.0,3.0,2.0,71.0,154.0,49.07692307692308,4.76837158203125,3249,0.0,23928.0
5049,17795,34,66,66,1422,1.0,3.0,2.0,71.0,165.0,49.03846153846154,35.52713678800501,4356,0.0,4185.0
5050,17796,25,69,72,1712,1.0,4.0,3.0,69.0,150.0,59.46153846153846,69.38893903907228,4761,0.0,0.0
5051,17797,21,61,74,1077,1.0,3.0,1.0,76.0,201.0,0.0,11.641532182693481,3721,0.0,0.0
5052,17798,37,67,67,1797,1.0,2.0,3.0,71.0,165.0,64.88461538461539,44.40892098500626,4489,0.0,13948.0
5053,17799,27,57,57,1455,1.0,3.0,2.0,72.0,139.0,50.0,4.76837158203125,3249,0.0,8892.0
5054,17800,34,75,75,1135,1.0,3.0,1.0,72.0,168.0,0.0,264.6977960169689,5625,0.0,0.0
5055,17801,21,66,78,1104,1.0,5.0,1.0,76.0,190.0,0.0,35.52713678800501,4356,0.0,53860.0
5056,17802,36,72,72,994,1.0,2.0,1.0,74.0,179.0,0.0,135.52527156068805,5184,0.0,0.0
5057,17803,25,66,68,1625,1.0,3.0,3.0,69.0,170.0,61.07692307692308,35.52713678800501,4356,0.0,0.0
5058,17804,19,63,78,1535,1.0,4.0,4.0,69.0,152.0,55.0,18.189894035458565,3969,0.0,30150.0
5059,17805,24,60,63,1581,1.0,3.0,2.0,71.0,165.0,57.73076923076923,9.313225746154785,3600,0.0,0.0
5060,17806,29,70,70,1813,1.0,4.0,3.0,69.0,185.0,61.34615384615385,86.73617379884035,4900,0.0,0.0
5061,17807,18,61,77,1621,1.0,3.0,2.0,70.0,172.0,59.57692307692308,11.641532182693481,3721,0.0,0.0
5062,17808,28,75,75,1875,1.0,3.0,4.0,68.0,146.0,66.38461538461539,264.6977960169689,5625,0.0,0.0
5063,17809,27,69,69,1732,1.0,3.0,3.0,66.0,139.0,59.92307692307692,69.38893903907228,4761,0.0,0.0
5064,17810,21,61,69,1529,1.0,2.0,2.0,74.0,161.0,52.34615384615385,11.641532182693481,3721,0.0,0.0
5065,17811,26,71,72,1815,1.0,3.0,3.0,67.0,154.0,62.15384615384615,108.42021724855044,5041,0.0,6143.0
5066,17812,31,68,68,1502,1.0,3.0,2.0,76.0,198.0,55.15384615384615,55.51115123125783,4624,0.0,7842.0
5067,17813,19,55,66,1265,1.0,3.0,2.0,74.0,146.0,44.5,3.0517578125,3025,0.0,0.0
5068,17814,22,64,75,1716,1.0,3.0,2.0,72.0,157.0,62.46153846153846,22.737367544323206,4096,0.0,0.0
5069,17815,20,65,80,1745,1.0,3.0,2.0,72.0,165.0,63.92307692307692,28.421709430404007,4225,0.0,6821.0
5070,17816,20,56,65,1552,1.0,2.0,2.0,71.0,139.0,56.42307692307692,3.814697265625,3136,0.0,0.0
5071,17817,20,69,79,1555,1.0,3.0,2.0,73.0,179.0,59.0,69.38893903907228,4761,0.0,0.0
5072,17818,31,66,66,1715,1.0,4.0,3.0,72.0,161.0,60.26923076923077,35.52713678800501,4356,0.0,0.0
5073,17819,27,60,60,1541,1.0,2.0,2.0,72.0,168.0,54.88461538461539,9.313225746154785,3600,0.0,0.0
5074,17820,20,58,72,1495,1.0,2.0,2.0,68.0,150.0,55.65384615384615,5.9604644775390625,3364,0.0,0.0
5075,17821,26,69,70,1795,1.0,3.0,3.0,72.0,152.0,61.5,69.38893903907228,4761,0.0,0.0
5076,17822,28,67,67,1772,1.0,4.0,2.0,72.0,159.0,63.65384615384615,44.40892098500626,4489,0.0,0.0
5077,17823,22,69,74,1593,1.0,3.0,3.0,72.0,168.0,55.96153846153846,69.38893903907228,4761,0.0,0.0
5078,17824,31,71,71,1726,1.0,4.0,2.0,73.0,154.0,65.42307692307692,108.42021724855044,5041,0.0,9373.0
5079,17825,33,59,59,1463,1.0,3.0,2.0,70.0,154.0,57.69230769230769,7.450580596923828,3481,0.0,2548.0
5080,17826,24,58,65,1509,1.0,3.0,2.0,70.0,152.0,55.61538461538461,5.9604644775390625,3364,0.0,0.0
5081,17827,28,76,76,1834,1.0,3.0,3.0,71.0,168.0,64.6923076923077,330.8722450212111,5776,0.0,0.0
5082,17828,21,68,76,1565,1.0,3.0,3.0,75.0,172.0,55.23076923076923,55.51115123125783,4624,0.0,0.0
5083,17829,19,58,75,1303,1.0,3.0,2.0,70.0,154.0,44.61538461538461,5.9604644775390625,3364,0.0,0.0
5084,17830,25,75,80,1839,1.0,3.0,2.0,72.0,181.0,68.07692307692308,264.6977960169689,5625,0.0,32638.0
5085,17831,24,64,70,1645,1.0,3.0,3.0,72.0,163.0,56.65384615384615,22.737367544323206,4096,0.0,0.0
5086,17832,19,60,75,1633,1.0,3.0,2.0,70.0,163.0,59.61538461538461,9.313225746154785,3600,0.0,0.0
5087,17833,26,69,70,1660,1.0,3.0,3.0,73.0,174.0,59.0,69.38893903907228,4761,0.0,0.0
5088,17834,31,74,74,1654,1.0,2.0,2.0,74.0,187.0,62.84615384615385,211.75823681357508,5476,0.0,0.0
5089,17835,20,49,59,1377,1.0,3.0,2.0,70.0,163.0,49.34615384615385,0.8,2401,0.0,0.0
5090,17836,25,69,71,1456,1.0,2.0,2.0,71.0,172.0,53.11538461538461,69.38893903907228,4761,0.0,0.0
5091,17837,26,67,68,1747,1.0,3.0,3.0,70.0,168.0,60.23076923076923,44.40892098500626,4489,0.0,0.0
5092,17838,29,71,71,1698,1.0,3.0,3.0,76.0,190.0,59.15384615384615,108.42021724855044,5041,0.0,0.0
5093,17839,33,75,75,1677,1.0,3.0,2.0,73.0,176.0,61.26923076923077,264.6977960169689,5625,0.0,0.0
5094,17840,24,59,63,1378,1.0,2.0,2.0,76.0,165.0,50.0,7.450580596923828,3481,0.0,0.0
5095,17841,27,68,69,1507,1.0,3.0,2.0,72.0,161.0,56.57692307692308,55.51115123125783,4624,0.0,5322.0
5096,17842,24,76,81,2035,1.0,3.0,4.0,65.0,132.0,71.46153846153847,330.8722450212111,5776,0.0,12193.0
5097,17843,20,58,68,1502,1.0,3.0,2.0,72.0,157.0,55.15384615384615,5.9604644775390625,3364,0.0,0.0
5098,17844,19,57,74,1508,1.0,3.0,2.0,75.0,181.0,55.42307692307692,4.76837158203125,3249,0.0,0.0
5099,17845,27,63,64,1587,1.0,3.0,2.0,74.0,176.0,57.46153846153846,18.189894035458565,3969,0.0,0.0
5100,17846,21,66,74,1661,1.0,3.0,3.0,72.0,161.0,59.73076923076923,35.52713678800501,4356,0.0,0.0
5101,17847,26,68,68,1743,1.0,3.0,2.0,68.0,161.0,62.34615384615385,55.51115123125783,4624,0.0,0.0
5102,17848,28,74,74,2034,2.0,4.0,3.0,74.0,198.0,73.65384615384616,211.75823681357508,5476,0.0,0.0
5103,17849,26,84,86,1808,3.0,4.0,2.0,74.0,172.0,69.92307692307692,1972.1522630525294,7056,127.0,0.0
5104,17850,27,65,65,1762,1.0,3.0,3.0,71.0,152.0,63.11538461538461,28.421709430404007,4225,0.0,6655.0
5105,17851,21,74,79,1870,1.0,4.0,4.0,72.0,170.0,67.96153846153847,211.75823681357508,5476,0.0,31326.0
5106,17852,22,53,63,1263,1.0,3.0,2.0,70.0,150.0,44.30769230769231,1.953125,2809,0.0,0.0
