,Ob,WageNew,Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Height,Weight,Positions Average,Exponential Term,Quadratic Term,Top 20 Clubs,Average Club Wages
11815,11816,20769,25,72,76,1977,1.0,3.0,3.0,72.0,181.0,70.65384615384616,135.52527156068805,5184,0.0,0.0
11816,11817,1905,21,57,67,1506,1.0,3.0,2.0,72.0,165.0,54.73076923076923,4.76837158203125,3249,0.0,0.0
11817,11818,3698,26,68,71,1813,1.0,4.0,2.0,72.0,154.0,64.23076923076923,55.51115123125783,4624,0.0,0.0
11818,11819,1308,20,58,68,1424,1.0,3.0,2.0,67.0,148.0,51.65384615384615,5.9604644775390625,3364,0.0,0.0
11819,11820,1350,19,55,68,937,1.0,2.0,1.0,74.0,165.0,0.0,3.0517578125,3025,0.0,0.0
11820,11821,34861,22,77,82,1855,2.0,3.0,3.0,74.0,170.0,71.88461538461539,413.59030627651384,5929,0.0,30150.0
11821,11822,3479,38,70,70,1000,1.0,2.0,1.0,74.0,185.0,0.0,86.73617379884035,4900,0.0,0.0
11822,11823,11896,28,74,74,1883,1.0,2.0,3.0,69.0,154.0,68.15384615384616,211.75823681357508,5476,0.0,0.0
11823,11824,4904,23,69,77,1676,1.0,3.0,3.0,67.0,146.0,60.84615384615385,69.38893903907228,4761,0.0,0.0
11824,11825,3492,27,68,68,1775,1.0,3.0,2.0,68.0,150.0,62.76923076923077,55.51115123125783,4624,0.0,0.0
11825,11826,14309,32,71,71,1861,1.0,4.0,3.0,70.0,174.0,66.84615384615384,108.42021724855044,5041,0.0,10228.0
11826,11827,2790,32,64,64,1050,1.0,3.0,1.0,75.0,181.0,0.0,22.737367544323206,4096,0.0,0.0
11827,11828,2144,25,68,72,1170,1.0,5.0,1.0,74.0,192.0,0.0,55.51115123125783,4624,0.0,0.0
11828,11829,3793,28,68,68,1505,1.0,3.0,2.0,73.0,194.0,55.26923076923077,55.51115123125783,4624,0.0,0.0
11829,11830,509,30,70,70,1825,1.0,3.0,3.0,69.0,159.0,65.15384615384616,86.73617379884035,4900,0.0,0.0
11830,11831,1506,18,57,74,1359,1.0,3.0,3.0,72.0,165.0,46.69230769230769,4.76837158203125,3249,0.0,0.0
11831,11832,9370,17,70,88,1717,1.0,3.0,4.0,68.0,134.0,59.53846153846154,86.73617379884035,4900,0.0,72395.0
11832,11833,1849,23,60,68,1059,1.0,1.0,1.0,77.0,187.0,0.0,9.313225746154785,3600,0.0,0.0
11833,11834,1590,27,63,64,1531,1.0,3.0,2.0,71.0,170.0,57.61538461538461,18.189894035458565,3969,0.0,0.0
11834,11835,3494,29,64,64,1736,1.0,3.0,2.0,70.0,143.0,59.46153846153846,22.737367544323206,4096,0.0,0.0
11835,11836,1645,18,53,68,1490,1.0,3.0,2.0,70.0,148.0,51.73076923076923,1.953125,2809,0.0,0.0
11836,11837,1975,31,66,66,1786,1.0,3.0,2.0,72.0,159.0,62.80769230769231,35.52713678800501,4356,0.0,0.0
11837,11838,7254,25,71,73,1987,1.0,4.0,3.0,66.0,141.0,71.03846153846153,108.42021724855044,5041,0.0,6914.0
11838,11839,11258,24,69,73,1692,1.0,3.0,3.0,74.0,174.0,61.19230769230769,69.38893903907228,4761,0.0,0.0
11839,11840,1335,36,62,62,1030,1.0,3.0,1.0,74.0,185.0,0.0,14.551915228366852,3844,0.0,0.0
11840,11841,4971,24,69,73,1865,1.0,4.0,3.0,69.0,154.0,66.61538461538461,69.38893903907228,4761,0.0,0.0
11841,11842,1650,38,66,66,1055,2.0,3.0,1.0,73.0,187.0,0.0,35.52713678800501,4356,0.0,0.0
11842,11843,1164,18,54,66,1488,1.0,3.0,2.0,65.0,141.0,53.0,2.44140625,2916,0.0,0.0
11843,11844,1910,20,61,77,1542,1.0,3.0,2.0,67.0,150.0,54.0,11.641532182693481,3721,0.0,0.0
11844,11845,1644,21,57,68,855,1.0,2.0,1.0,73.0,161.0,0.0,4.76837158203125,3249,0.0,0.0
11845,11846,1190,34,74,74,1903,1.0,3.0,2.0,69.0,172.0,70.96153846153847,211.75823681357508,5476,0.0,0.0
11846,11847,5203,27,68,68,1846,1.0,3.0,3.0,72.0,168.0,67.73076923076923,55.51115123125783,4624,0.0,0.0
11847,11848,4896,24,67,73,1428,1.0,3.0,2.0,77.0,196.0,54.30769230769231,44.40892098500626,4489,0.0,0.0
11848,11849,87615,30,79,79,1254,3.0,2.0,1.0,76.0,192.0,0.0,646.2348535570528,6241,281.0,0.0
11849,11850,2924,19,53,67,1274,1.0,3.0,3.0,69.0,150.0,44.57692307692308,1.953125,2809,0.0,0.0
11850,11851,1389,18,58,74,847,1.0,3.0,1.0,74.0,190.0,0.0,5.9604644775390625,3364,0.0,0.0
11851,11852,19357,24,74,79,1941,1.0,3.0,3.0,70.0,174.0,67.6923076923077,211.75823681357508,5476,0.0,6143.0
11852,11853,1889,18,56,78,1552,1.0,3.0,2.0,67.0,146.0,54.53846153846154,3.814697265625,3136,0.0,0.0
11853,11854,3089,23,64,67,1665,1.0,3.0,2.0,70.0,165.0,60.65384615384615,22.737367544323206,4096,0.0,0.0
11854,11855,456,38,72,72,1703,2.0,3.0,2.0,71.0,168.0,58.19230769230769,135.52527156068805,5184,0.0,0.0
11855,11856,1475,24,68,74,1098,1.0,2.0,1.0,72.0,185.0,0.0,55.51115123125783,4624,0.0,0.0
11856,11857,2847,27,64,66,885,1.0,4.0,1.0,73.0,165.0,0.0,22.737367544323206,4096,0.0,0.0
11857,11858,3937,26,64,65,1582,1.0,3.0,2.0,76.0,205.0,52.03846153846154,22.737367544323206,4096,0.0,0.0
11858,11859,2661,33,65,65,1601,1.0,3.0,2.0,70.0,168.0,59.07692307692308,28.421709430404007,4225,0.0,0.0
11859,11860,1430,23,62,70,1585,1.0,4.0,2.0,68.0,152.0,58.61538461538461,14.551915228366852,3844,0.0,0.0
11860,11861,4614,24,64,68,1373,1.0,2.0,2.0,75.0,190.0,50.0,22.737367544323206,4096,0.0,0.0
11861,11862,2538,22,57,67,1612,1.0,3.0,2.0,72.0,176.0,57.73076923076923,4.76837158203125,3249,0.0,0.0
11862,11863,2281,30,65,65,1760,1.0,3.0,2.0,74.0,185.0,59.80769230769231,28.421709430404007,4225,0.0,0.0
11863,11864,1847,19,55,70,1397,1.0,3.0,2.0,72.0,165.0,50.42307692307692,3.0517578125,3025,0.0,0.0
11864,11865,4818,22,67,76,1693,1.0,3.0,3.0,73.0,187.0,59.96153846153846,44.40892098500626,4489,0.0,0.0
11865,11866,1686,30,63,63,1355,1.0,2.0,2.0,76.0,179.0,50.11538461538461,18.189894035458565,3969,0.0,0.0
11866,11867,4078,28,62,62,1740,,,,0.0,0.0,0.0,14.551915228366852,3844,0.0,0.0
11867,11868,6985,27,70,72,1753,1.0,4.0,2.0,70.0,170.0,63.30769230769231,86.73617379884035,4900,0.0,0.0
11868,11869,7721,23,71,80,1858,1.0,2.0,3.0,70.0,172.0,70.15384615384616,108.42021724855044,5041,0.0,0.0
11869,11870,1348,24,65,69,1664,1.0,3.0,2.0,73.0,181.0,60.15384615384615,28.421709430404007,4225,0.0,0.0
11870,11871,1598,24,63,66,1357,1.0,2.0,2.0,73.0,174.0,46.88461538461539,18.189894035458565,3969,0.0,0.0
11871,11872,7252,27,68,71,1358,1.0,2.0,2.0,74.0,187.0,52.46153846153846,55.51115123125783,4624,0.0,0.0
11872,11873,58255,32,75,75,2088,2.0,2.0,3.0,74.0,196.0,74.0,264.6977960169689,5625,0.0,68591.0
11873,11874,7972,28,69,69,1706,1.0,3.0,3.0,68.0,150.0,58.61538461538461,69.38893903907228,4761,0.0,0.0
11874,11875,1655,22,64,73,1590,1.0,3.0,2.0,70.0,159.0,56.5,22.737367544323206,4096,0.0,0.0
11875,11876,52058,26,78,79,2048,2.0,3.0,3.0,74.0,181.0,72.65384615384616,516.9878828456423,6084,0.0,39509.0
11876,11877,1312,18,56,75,1452,1.0,3.0,2.0,67.0,150.0,48.15384615384615,3.814697265625,3136,0.0,0.0
11877,11878,33648,30,71,71,1841,1.0,3.0,3.0,74.0,183.0,67.53846153846153,108.42021724855044,5041,0.0,0.0
11878,11879,3903,18,62,74,1617,1.0,3.0,3.0,70.0,157.0,58.26923076923077,14.551915228366852,3844,0.0,0.0
11879,11880,5128,31,67,67,1718,1.0,4.0,3.0,70.0,161.0,61.88461538461539,44.40892098500626,4489,0.0,0.0
11880,11881,28269,26,74,79,1627,1.0,3.0,2.0,74.0,201.0,58.0,211.75823681357508,5476,0.0,25051.0
11881,11882,5633,21,68,78,1596,1.0,2.0,3.0,69.0,154.0,56.84615384615385,55.51115123125783,4624,0.0,0.0
11882,11883,4623,39,73,73,1186,1.0,3.0,1.0,75.0,172.0,0.0,169.40658945086008,5329,0.0,0.0
11883,11884,6868,21,58,68,1313,1.0,2.0,2.0,74.0,159.0,45.61538461538461,5.9604644775390625,3364,0.0,24228.0
11884,11885,4859,24,65,69,1037,1.0,3.0,1.0,73.0,174.0,0.0,28.421709430404007,4225,0.0,9717.0
11885,11886,30038,24,77,82,1996,1.0,2.0,3.0,73.0,183.0,72.96153846153847,413.59030627651384,5929,0.0,23874.0
11886,11887,71661,30,76,76,1892,3.0,3.0,2.0,74.0,183.0,68.3076923076923,330.8722450212111,5776,0.0,0.0
11887,11888,12030,30,73,73,1837,1.0,3.0,3.0,69.0,146.0,64.15384615384616,169.40658945086008,5329,0.0,0.0
11888,11889,3612,32,65,65,1597,1.0,3.0,2.0,70.0,165.0,56.80769230769231,28.421709430404007,4225,0.0,7305.0
11889,11890,5968,24,65,68,1675,1.0,4.0,4.0,69.0,163.0,59.96153846153846,28.421709430404007,4225,0.0,0.0
11890,11891,3490,22,67,74,1667,1.0,3.0,3.0,69.0,159.0,62.23076923076923,44.40892098500626,4489,0.0,0.0
11891,11892,15464,27,70,70,1761,1.0,2.0,4.0,70.0,170.0,62.15384615384615,86.73617379884035,4900,0.0,11330.0
11892,11893,9214,23,69,77,1128,1.0,3.0,1.0,74.0,176.0,0.0,69.38893903907228,4761,0.0,21046.0
11893,11894,10421,19,71,83,1862,1.0,3.0,3.0,70.0,165.0,68.07692307692308,108.42021724855044,5041,0.0,42277.0
11894,11895,3728,18,59,74,1410,1.0,4.0,2.0,69.0,134.0,48.38461538461539,7.450580596923828,3481,0.0,0.0
11895,11896,21976,24,74,78,1916,1.0,3.0,3.0,73.0,170.0,70.73076923076923,211.75823681357508,5476,0.0,11330.0
11896,11897,2394,20,63,74,1636,1.0,3.0,3.0,67.0,157.0,57.69230769230769,18.189894035458565,3969,0.0,0.0
11897,11898,2384,19,50,59,1242,1.0,3.0,2.0,72.0,154.0,43.0,1.0,2500,0.0,0.0
11898,11899,1263,21,64,74,1678,1.0,3.0,3.0,69.0,168.0,61.92307692307692,22.737367544323206,4096,0.0,0.0
11899,11900,14067,31,73,73,2006,1.0,3.0,3.0,72.0,187.0,71.03846153846153,169.40658945086008,5329,0.0,0.0
11900,11901,2337,26,61,61,1629,1.0,3.0,2.0,71.0,183.0,59.46153846153846,11.641532182693481,3721,0.0,0.0
11901,11902,15530,34,71,71,1077,1.0,2.0,1.0,77.0,201.0,0.0,108.42021724855044,5041,0.0,0.0
11902,11903,2404,18,54,71,1327,1.0,3.0,2.0,69.0,150.0,44.65384615384615,2.44140625,2916,0.0,0.0
11903,11904,3067,24,65,69,1792,1.0,3.0,3.0,71.0,168.0,63.84615384615385,28.421709430404007,4225,0.0,0.0
11904,11905,2616,19,59,76,1472,1.0,3.0,3.0,69.0,150.0,51.57692307692308,7.450580596923828,3481,0.0,0.0
11905,11906,1375,22,62,70,1477,1.0,2.0,2.0,70.0,165.0,51.80769230769231,14.551915228366852,3844,0.0,0.0
11906,11907,2805,21,64,71,1673,1.0,4.0,3.0,67.0,148.0,59.46153846153846,22.737367544323206,4096,0.0,0.0
11907,11908,1168,23,62,70,1604,1.0,3.0,3.0,67.0,132.0,57.80769230769231,14.551915228366852,3844,0.0,0.0
11908,11909,6376,36,70,70,1750,2.0,4.0,3.0,74.0,179.0,61.23076923076923,86.73617379884035,4900,0.0,0.0
11909,11910,17923,23,69,77,1676,1.0,3.0,3.0,74.0,165.0,58.65384615384615,69.38893903907228,4761,0.0,0.0
11910,11911,2560,22,63,70,1528,1.0,3.0,3.0,69.0,157.0,53.88461538461539,18.189894035458565,3969,0.0,0.0
11911,11912,4788,21,65,75,1623,1.0,3.0,2.0,72.0,159.0,62.73076923076923,28.421709430404007,4225,0.0,17091.0
11912,11913,24522,29,75,75,2027,1.0,3.0,3.0,72.0,148.0,74.15384615384616,264.6977960169689,5625,0.0,0.0
11913,11914,4113,28,67,67,1679,1.0,4.0,3.0,70.0,163.0,58.34615384615385,44.40892098500626,4489,0.0,0.0
11914,11915,3047,21,52,62,828,1.0,2.0,1.0,72.0,165.0,0.0,1.5625,2704,0.0,0.0
11915,11916,4151,30,66,66,1638,1.0,3.0,2.0,71.0,168.0,57.53846153846154,35.52713678800501,4356,0.0,0.0
11916,11917,33373,24,72,75,1625,1.0,4.0,3.0,68.0,165.0,60.46153846153846,135.52527156068805,5184,0.0,14685.0
11917,11918,1817,31,64,64,1431,1.0,3.0,2.0,72.0,181.0,51.65384615384615,22.737367544323206,4096,0.0,0.0
11918,11919,2898,20,62,73,1387,1.0,3.0,2.0,75.0,185.0,49.57692307692308,14.551915228366852,3844,0.0,0.0
11919,11920,1333,19,59,71,1503,1.0,3.0,3.0,65.0,143.0,52.07692307692308,7.450580596923828,3481,0.0,0.0
11920,11921,3439,25,65,70,1019,1.0,2.0,1.0,75.0,181.0,0.0,28.421709430404007,4225,0.0,5912.0
11921,11922,1797,24,57,62,1068,1.0,3.0,1.0,71.0,165.0,0.0,4.76837158203125,3249,0.0,0.0
11922,11923,10393,29,68,68,1203,1.0,3.0,1.0,74.0,165.0,0.0,55.51115123125783,4624,0.0,0.0
11923,11924,6125,25,67,68,1739,1.0,3.0,4.0,74.0,170.0,62.38461538461539,44.40892098500626,4489,0.0,0.0
11924,11925,19677,25,72,75,1903,1.0,2.0,3.0,65.0,141.0,65.53846153846153,135.52527156068805,5184,0.0,0.0
11925,11926,1788,36,57,57,1175,1.0,2.0,2.0,71.0,172.0,38.19230769230769,4.76837158203125,3249,0.0,28684.0
11926,11927,498,29,69,69,1780,1.0,3.0,2.0,73.0,170.0,65.38461538461539,69.38893903907228,4761,0.0,0.0
11927,11928,1276,22,69,76,1645,1.0,3.0,3.0,72.0,154.0,58.30769230769231,69.38893903907228,4761,0.0,0.0
11928,11929,22802,27,69,72,1838,1.0,4.0,2.0,71.0,165.0,66.07692307692308,69.38893903907228,4761,0.0,24228.0
11929,11930,12984,24,73,78,1876,1.0,3.0,3.0,71.0,181.0,67.8076923076923,169.40658945086008,5329,0.0,6489.0
11930,11931,5814,21,62,69,1519,1.0,3.0,2.0,69.0,150.0,53.46153846153846,14.551915228366852,3844,0.0,0.0
11931,11932,1324,18,58,77,1358,1.0,3.0,2.0,74.0,185.0,48.30769230769231,5.9604644775390625,3364,0.0,0.0
11932,11933,4679,22,60,70,1524,1.0,2.0,2.0,70.0,159.0,54.96153846153846,9.313225746154785,3600,0.0,20449.0
11933,11934,4948,20,57,71,1482,1.0,3.0,2.0,67.0,143.0,52.92307692307692,4.76837158203125,3249,0.0,0.0
11934,11935,2485,20,60,72,1463,1.0,3.0,2.0,66.0,132.0,52.0,9.313225746154785,3600,0.0,0.0
11935,11936,1372,25,63,68,1519,1.0,3.0,2.0,73.0,163.0,53.42307692307692,18.189894035458565,3969,0.0,0.0
11936,11937,12123,21,66,77,1663,1.0,4.0,3.0,70.0,165.0,58.38461538461539,35.52713678800501,4356,0.0,21903.0
11937,11938,4952,27,65,65,1755,1.0,2.0,3.0,71.0,163.0,64.6923076923077,28.421709430404007,4225,0.0,0.0
11938,11939,21942,26,74,75,1908,1.0,4.0,4.0,68.0,150.0,67.26923076923077,211.75823681357508,5476,0.0,0.0
11939,11940,1405,20,58,68,1442,1.0,3.0,3.0,67.0,154.0,50.26923076923077,5.9604644775390625,3364,0.0,0.0
11940,11941,2844,22,59,66,1674,1.0,3.0,2.0,70.0,154.0,59.0,7.450580596923828,3481,0.0,0.0
11941,11942,5833,20,69,79,1800,1.0,4.0,3.0,68.0,141.0,66.6923076923077,69.38893903907228,4761,0.0,0.0
11942,11943,7066,31,69,69,1769,1.0,3.0,2.0,72.0,172.0,66.15384615384616,69.38893903907228,4761,0.0,0.0
11943,11944,1237,31,66,66,1579,1.0,2.0,2.0,76.0,190.0,54.57692307692308,35.52713678800501,4356,0.0,0.0
11944,11945,1978,20,55,68,1300,1.0,3.0,2.0,74.0,174.0,45.46153846153846,3.0517578125,3025,0.0,0.0
11945,11946,541,26,71,74,1651,1.0,3.0,2.0,72.0,190.0,56.69230769230769,108.42021724855044,5041,0.0,0.0
11946,11947,1963,19,56,70,1298,1.0,2.0,2.0,70.0,134.0,43.69230769230769,3.814697265625,3136,0.0,0.0
11947,11948,2321,26,66,67,1748,1.0,3.0,2.0,72.0,148.0,63.30769230769231,35.52713678800501,4356,0.0,0.0
11948,11949,1686,21,63,71,1576,1.0,2.0,3.0,70.0,161.0,55.57692307692308,18.189894035458565,3969,0.0,0.0
11949,11950,1383,29,64,64,1800,1.0,2.0,3.0,70.0,143.0,63.30769230769231,22.737367544323206,4096,0.0,0.0
11950,11951,1207,33,64,64,1742,1.0,2.0,2.0,69.0,161.0,62.19230769230769,22.737367544323206,4096,0.0,0.0
11951,11952,7492,23,68,74,1689,1.0,2.0,2.0,71.0,154.0,57.96153846153846,55.51115123125783,4624,0.0,0.0
11952,11953,7434,29,71,71,1780,2.0,3.0,3.0,69.0,148.0,62.69230769230769,108.42021724855044,5041,0.0,6655.0
11953,11954,9916,26,72,72,1747,2.0,4.0,4.0,70.0,159.0,62.26923076923077,135.52527156068805,5184,0.0,0.0
11954,11955,5197,26,70,72,1091,1.0,2.0,1.0,74.0,185.0,0.0,86.73617379884035,4900,0.0,0.0
11955,11956,3077,26,70,71,1839,1.0,3.0,3.0,70.0,154.0,68.03846153846153,86.73617379884035,4900,0.0,0.0
11956,11957,5027,18,62,79,1516,1.0,3.0,3.0,71.0,159.0,54.26923076923077,14.551915228366852,3844,0.0,0.0
11957,11958,1646,17,55,70,845,1.0,2.0,1.0,74.0,168.0,0.0,3.0517578125,3025,0.0,0.0
11958,11959,43764,23,76,81,1934,1.0,3.0,3.0,73.0,168.0,72.76923076923077,330.8722450212111,5776,0.0,0.0
11959,11960,1980,19,58,72,1503,1.0,3.0,2.0,69.0,143.0,54.42307692307692,5.9604644775390625,3364,0.0,0.0
11960,11961,8556,24,70,76,1786,1.0,2.0,4.0,69.0,163.0,61.61538461538461,86.73617379884035,4900,0.0,5492.0
11961,11962,1489,17,58,81,1484,1.0,3.0,2.0,63.0,130.0,51.46153846153846,5.9604644775390625,3364,0.0,0.0
11962,11963,1425,19,55,73,1419,1.0,3.0,2.0,74.0,143.0,52.96153846153846,3.0517578125,3025,0.0,0.0
11963,11964,5210,24,62,66,1501,1.0,2.0,3.0,72.0,170.0,51.34615384615385,14.551915228366852,3844,0.0,0.0
11964,11965,31520,25,79,81,1975,1.0,5.0,4.0,77.0,176.0,74.46153846153847,646.2348535570528,6241,0.0,0.0
11965,11966,578,23,57,63,1410,1.0,4.0,2.0,71.0,143.0,0.0,4.76837158203125,3249,0.0,0.0
11966,11967,37498,26,76,77,1980,2.0,3.0,4.0,69.0,150.0,69.53846153846153,330.8722450212111,5776,0.0,42277.0
11967,11968,2409,20,58,75,1562,1.0,4.0,2.0,71.0,159.0,56.69230769230769,5.9604644775390625,3364,0.0,0.0
11968,11969,42950,24,76,82,2037,2.0,4.0,3.0,68.0,141.0,74.15384615384616,330.8722450212111,5776,0.0,0.0
11969,11970,61119,22,79,83,2018,2.0,4.0,4.0,68.0,150.0,74.76923076923077,646.2348535570528,6241,0.0,69763.0
11970,11971,29689,20,74,85,1789,1.0,4.0,3.0,69.0,163.0,63.15384615384615,211.75823681357508,5476,0.0,15567.0
11971,11972,14376,34,72,72,1940,1.0,5.0,3.0,68.0,148.0,67.92307692307692,135.52527156068805,5184,0.0,0.0
11972,11973,4679,29,69,69,1879,1.0,4.0,3.0,73.0,176.0,65.3076923076923,69.38893903907228,4761,0.0,0.0
11973,11974,2389,18,54,66,1405,1.0,2.0,2.0,69.0,154.0,51.57692307692308,2.44140625,2916,0.0,0.0
11974,11975,1401,23,62,68,1334,1.0,2.0,2.0,72.0,154.0,47.11538461538461,14.551915228366852,3844,0.0,0.0
11975,11976,3468,23,70,75,1670,1.0,4.0,3.0,69.0,143.0,57.76923076923077,86.73617379884035,4900,0.0,0.0
11976,11977,1971,27,50,51,868,1.0,2.0,1.0,73.0,172.0,0.0,1.0,2500,0.0,12193.0
11977,11978,1836,26,63,66,1448,1.0,3.0,2.0,73.0,176.0,48.84615384615385,18.189894035458565,3969,0.0,0.0
11978,11979,6706,20,69,81,1685,1.0,3.0,3.0,68.0,137.0,60.11538461538461,69.38893903907228,4761,0.0,0.0
11979,11980,2796,22,66,74,1749,1.0,2.0,3.0,72.0,150.0,64.34615384615384,35.52713678800501,4356,0.0,0.0
11980,11981,2826,23,66,71,1599,1.0,3.0,3.0,68.0,150.0,57.57692307692308,35.52713678800501,4356,0.0,0.0
11981,11982,3495,18,61,77,1330,1.0,3.0,2.0,75.0,161.0,46.61538461538461,11.641532182693481,3721,0.0,67544.0
11982,11983,23608,22,76,82,1875,1.0,5.0,4.0,66.0,152.0,65.8076923076923,330.8722450212111,5776,0.0,17091.0
11983,11984,7087,20,66,78,1665,1.0,3.0,3.0,74.0,183.0,63.69230769230769,35.52713678800501,4356,0.0,14672.0
11984,11985,9464,29,68,68,1755,1.0,2.0,3.0,71.0,150.0,63.42307692307692,55.51115123125783,4624,0.0,0.0
11985,11986,6293,25,68,70,1827,1.0,2.0,3.0,71.0,141.0,67.57692307692308,55.51115123125783,4624,0.0,0.0
11986,11987,2516,32,62,62,1400,1.0,3.0,2.0,72.0,187.0,50.92307692307692,14.551915228366852,3844,0.0,0.0
11987,11988,1388,24,60,66,1273,1.0,4.0,2.0,74.0,176.0,44.61538461538461,9.313225746154785,3600,0.0,0.0
11988,11989,2465,18,61,79,1494,1.0,3.0,2.0,69.0,157.0,54.88461538461539,11.641532182693481,3721,0.0,32638.0
11989,11990,2910,21,65,75,1055,1.0,2.0,1.0,74.0,161.0,0.0,28.421709430404007,4225,0.0,0.0
11990,11991,4135,21,66,77,1766,1.0,3.0,3.0,72.0,168.0,65.65384615384616,35.52713678800501,4356,0.0,0.0
11991,11992,29356,24,75,80,1238,1.0,3.0,1.0,75.0,198.0,0.0,264.6977960169689,5625,0.0,39509.0
11992,11993,48968,27,75,77,1623,1.0,3.0,2.0,74.0,190.0,60.5,264.6977960169689,5625,0.0,21903.0
11993,11994,3922,25,66,69,1732,1.0,3.0,2.0,72.0,181.0,61.69230769230769,35.52713678800501,4356,0.0,0.0
11994,11995,3821,25,66,66,1589,1.0,2.0,2.0,74.0,174.0,57.03846153846154,35.52713678800501,4356,0.0,0.0
11995,11996,1941,20,56,68,1591,1.0,3.0,2.0,71.0,165.0,54.46153846153846,3.814697265625,3136,0.0,0.0
11996,11997,10910,29,72,72,1764,1.0,3.0,2.0,73.0,165.0,62.76923076923077,135.52527156068805,5184,0.0,0.0
11997,11998,3518,26,68,70,1913,1.0,3.0,3.0,72.0,159.0,67.65384615384616,55.51115123125783,4624,0.0,0.0
11998,11999,6973,25,61,65,1037,1.0,1.0,1.0,75.0,170.0,0.0,11.641532182693481,3721,0.0,0.0
11999,12000,2754,20,61,75,1514,1.0,3.0,3.0,73.0,154.0,54.23076923076923,11.641532182693481,3721,0.0,0.0
12000,12001,2007,18,59,76,1544,1.0,3.0,2.0,74.0,165.0,57.11538461538461,7.450580596923828,3481,0.0,0.0
12001,12002,3033,24,66,71,1695,1.0,3.0,2.0,73.0,168.0,62.88461538461539,35.52713678800501,4356,0.0,0.0
12002,12003,3874,28,59,59,1436,1.0,3.0,2.0,72.0,152.0,53.96153846153846,7.450580596923828,3481,0.0,22604.0
12003,12004,6622,24,70,75,1788,1.0,3.0,3.0,66.0,154.0,61.34615384615385,86.73617379884035,4900,0.0,0.0
12004,12005,3524,22,66,73,1614,1.0,4.0,3.0,70.0,161.0,57.26923076923077,35.52713678800501,4356,0.0,0.0
12005,12006,3884,24,67,71,1713,1.0,4.0,2.0,69.0,150.0,62.84615384615385,44.40892098500626,4489,0.0,5287.0
12006,12007,9253,32,70,70,1734,1.0,4.0,3.0,72.0,176.0,60.07692307692308,86.73617379884035,4900,0.0,4422.0
12007,12008,11728,24,70,75,1515,1.0,2.0,3.0,77.0,181.0,55.46153846153846,86.73617379884035,4900,0.0,10228.0
12008,12009,1936,18,54,68,860,1.0,3.0,1.0,71.0,165.0,0.0,2.44140625,2916,0.0,0.0
12009,12010,1253,22,61,70,936,1.0,3.0,1.0,74.0,194.0,0.0,11.641532182693481,3721,0.0,0.0
12010,12011,7272,28,73,73,1824,1.0,3.0,3.0,71.0,176.0,62.92307692307692,169.40658945086008,5329,0.0,6821.0
12011,12012,1778,18,61,75,1336,1.0,3.0,2.0,76.0,176.0,46.34615384615385,11.641532182693481,3721,0.0,0.0
12012,12013,2305,29,63,63,1717,1.0,4.0,2.0,72.0,174.0,62.34615384615385,18.189894035458565,3969,0.0,0.0
12013,12014,14038,22,74,81,1538,1.0,2.0,2.0,70.0,183.0,53.61538461538461,211.75823681357508,5476,0.0,0.0
12014,12015,1670,24,56,59,1410,1.0,3.0,2.0,70.0,163.0,49.19230769230769,3.814697265625,3136,0.0,0.0
12015,12016,3868,25,67,71,1822,1.0,3.0,3.0,75.0,176.0,65.26923076923077,44.40892098500626,4489,0.0,0.0
12016,12017,8221,33,67,67,1152,1.0,3.0,1.0,72.0,163.0,0.0,44.40892098500626,4489,0.0,0.0
12017,12018,3673,24,62,67,1517,1.0,4.0,2.0,70.0,174.0,51.76923076923077,14.551915228366852,3844,0.0,0.0
12018,12019,1261,18,56,68,1385,1.0,2.0,2.0,70.0,181.0,48.0,3.814697265625,3136,0.0,0.0
12019,12020,3905,24,67,69,1758,1.0,3.0,3.0,67.0,150.0,62.11538461538461,44.40892098500626,4489,0.0,0.0
12020,12021,1843,22,61,73,1629,1.0,3.0,2.0,69.0,161.0,59.76923076923077,11.641532182693481,3721,0.0,0.0
12021,12022,41493,24,75,79,1907,2.0,3.0,3.0,69.0,150.0,69.84615384615384,264.6977960169689,5625,0.0,17599.0
12022,12023,1440,19,59,71,1581,1.0,2.0,2.0,70.0,152.0,57.26923076923077,7.450580596923828,3481,0.0,0.0
12023,12024,1534,25,72,75,1570,1.0,3.0,2.0,76.0,194.0,60.5,135.52527156068805,5184,0.0,0.0
12024,12025,1467,20,62,73,1538,1.0,3.0,3.0,70.0,141.0,53.57692307692308,14.551915228366852,3844,0.0,0.0
12025,12026,281,29,71,71,1667,1.0,3.0,3.0,71.0,168.0,63.03846153846154,108.42021724855044,5041,0.0,0.0
12026,12027,25621,26,74,74,1664,1.0,3.0,2.0,71.0,181.0,59.73076923076923,211.75823681357508,5476,0.0,0.0
12027,12028,12811,30,70,70,1653,1.0,3.0,2.0,74.0,187.0,58.19230769230769,86.73617379884035,4900,0.0,0.0
12028,12029,4667,22,65,72,1680,1.0,4.0,3.0,72.0,165.0,62.80769230769231,28.421709430404007,4225,0.0,0.0
12029,12030,8094,25,67,72,1693,1.0,3.0,3.0,70.0,161.0,60.69230769230769,44.40892098500626,4489,0.0,0.0
12030,12031,1759,21,56,62,1375,1.0,3.0,2.0,67.0,139.0,48.61538461538461,3.814697265625,3136,0.0,0.0
